schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,favorite_win,favorite_cover,over,elo1_pre,elo2_pre,elo_difference
9/9/2012,2012,1,DET,LAR,DET,-9,46.5,72,0,27,23,0,1,0,1,0,1,1523.667,1352.541,171.126
9/9/2012,2012,1,GB,SF,GB,-5.5,46.5,72,6,22,30,0,1,0,0,0,1,1640.631,1588.458,52.173
9/9/2012,2012,1,HOU,MIA,HOU,-13.5,41.5,83,10,30,10,0,1,0,1,1,0,1544.008,1498.489,45.519
9/9/2012,2012,1,KC,ATL,ATL,-2.5,43,73,7,24,40,0,0,1,1,1,1,1479.946,1545.706,65.76
9/9/2012,2012,1,MIN,JAX,MIN,-3.5,38,72,0,26,23,0,1,0,1,0,1,1421.03,1435.934,14.904
9/9/2012,2012,1,NO,,NO,-9,50.5,72,0,32,40,0,1,0,0,0,1,,,0
9/9/2012,2012,1,NYJ,BUF,NYJ,-3,39,77,4,48,28,0,1,0,1,1,1,1511.807,1441.302,70.505
9/9/2012,2012,1,TB,CAR,CAR,-3,45.5,83,5,16,10,0,0,1,0,0,0,1383.651,1473.735,90.084
9/9/2012,2012,1,TEN,NE,NE,-6.5,48,77,4,13,34,0,0,1,1,1,0,1494.424,1658.397,163.973
9/10/2012,2012,1,BAL,CIN,BAL,-7,43,74,1,44,13,0,1,0,1,1,1,1604.306,1496.731,107.575
9/10/2012,2012,1,OAK,LAC,OAK,-1,47.5,67,7,14,22,0,1,0,0,0,0,1479.087,1540.543,61.456
9/13/2012,2012,2,GB,CHI,GB,-5.5,51,60,3,23,10,0,1,0,1,1,0,1609.88,1520.829,89.051
9/16/2012,2012,2,BUF,KC,BUF,-3,45,68,13,35,17,0,1,0,1,1,1,1423.274,1451.686,28.412
9/16/2012,2012,2,CAR,NO,NO,-3,54,71,4,35,27,0,0,1,0,0,1,1452.632,1586.57,133.938
9/16/2012,2012,2,CIN,CLE,CIN,-7,39.5,76,5,34,27,0,1,0,1,0,1,1479.362,1406.38,72.982
9/16/2012,2012,2,IND,MIN,MIN,-3,45.5,72,0,23,20,0,0,1,0,0,0,1391.758,1432.643,40.885
9/16/2012,2012,2,JAX,HOU,HOU,-7,40,85,9,7,27,0,0,1,1,1,0,1424.321,1564.074,139.753
9/16/2012,2012,2,MIA,OAK,OAK,-2,41,83,8,35,13,0,0,1,0,0,1,1478.422,1456.855,21.567
9/16/2012,2012,2,NE,ARI,NE,-13.5,47,71,2,18,20,0,1,0,0,0,0,1679.771,1481.1,198.671
9/16/2012,2012,2,NYG,TB,NYG,-8,43.5,75,8,41,34,0,1,0,1,0,1,1574.838,1404.753,170.085
9/16/2012,2012,2,PHI,BAL,PHI,-3,47,74,5,24,23,0,1,0,1,0,0,1566.411,1621.675,55.264
9/16/2012,2012,2,PIT,NYJ,PIT,-4.5,43,71,5,27,10,0,1,0,1,1,0,1554.666,1529.835,24.831
9/16/2012,2012,2,LAC,TEN,LAC,-6,43.5,85,8,38,10,0,1,0,1,1,1,1562.775,1473.05,89.725
9/16/2012,2012,2,SF,DET,SF,-7,46,62,2,27,19,0,1,0,1,1,0,1619.21,1529.607,89.603
9/16/2012,2012,2,SEA,DAL,DAL,-3,43,71,6,27,7,0,0,1,0,0,0,1481.462,1517.653,36.191
9/16/2012,2012,2,LAR,,WAS,-3.5,42.5,72,0,31,28,0,0,0,0,0,1,,,0
9/17/2012,2012,2,ATL,DEN,ATL,-3,50.5,72,0,27,21,0,1,0,1,1,0,1573.966,1497.134,76.832
9/20/2012,2012,3,CAR,NYG,CAR,-3,49,75,3,7,36,0,1,0,0,0,0,1479.758,1582.554,102.796
9/23/2012,2012,3,ARI,PHI,PHI,-3,42,72,0,27,6,0,0,1,0,0,0,1501.576,1573.118,71.542
9/23/2012,2012,3,BAL,NE,BAL,-3,48,67,5,31,30,0,1,0,1,0,1,1614.968,1659.295,44.327
9/23/2012,2012,3,CHI,LAR,CHI,-7,42,58,9,23,6,0,1,0,1,1,0,1506.436,1362.822,143.614
9/23/2012,2012,3,CLE,BUF,BUF,-3,45,53,9,14,24,0,0,1,1,1,0,1394.2,1449.198,54.998
9/23/2012,2012,3,DAL,TB,DAL,-7,45.5,88,0,16,10,0,1,0,1,0,0,1490.087,1397.037,93.05
9/23/2012,2012,3,DEN,HOU,HOU,-1.5,43.5,86,11,25,31,0,0,1,1,1,1,1485.928,1587.28,101.352
9/23/2012,2012,3,IND,JAX,IND,-3,42,72,0,17,22,0,1,0,0,0,0,1404.52,1401.115,3.405
9/23/2012,2012,3,MIA,NYJ,NYJ,-3,40.5,83,6,20,23,0,0,1,1,0,1,1501.225,1509.089,7.864
9/23/2012,2012,3,MIN,SF,SF,-7,42.5,72,0,24,13,0,0,1,0,0,0,1419.881,1631.163,211.282
9/23/2012,2012,3,NO,KC,NO,-8.5,51.5,72,0,24,27,0,1,0,0,0,0,1559.444,1425.762,133.682
9/23/2012,2012,3,OAK,PIT,PIT,-4,45,69,15,34,31,0,0,1,0,0,1,1434.052,1575.411,141.359
9/23/2012,2012,3,LAC,ATL,LAC,-3,47.5,83,5,3,27,0,1,0,0,0,0,1581.083,1585.173,4.09
9/23/2012,2012,3,TEN,DET,DET,-4,47,68,8,44,41,0,0,1,0,0,1,1454.742,1517.654,62.912
9/23/2012,2012,3,,CIN,WAS,-3,49.5,67,6,31,38,0,0,0,1,1,1,,,0
9/24/2012,2012,3,SEA,GB,GB,-3.5,45.5,69,7,14,12,0,0,1,0,0,0,1509.027,1624.272,115.245
9/27/2012,2012,4,BAL,CLE,BAL,-11.5,43.5,77,5,23,16,0,1,0,1,0,0,1621.426,1369.418,252.008
9/30/2012,2012,4,ARI,MIA,ARI,-4,39.5,72,0,24,21,0,1,0,1,0,1,1533.162,1484.673,48.489
9/30/2012,2012,4,ATL,CAR,ATL,-7,48,72,0,30,28,0,1,0,1,0,1,1624.024,1449.944,174.08
9/30/2012,2012,4,BUF,NE,NE,-4.5,48.5,61,7,28,52,0,0,1,1,1,1,1473.98,1652.836,178.856
9/30/2012,2012,4,DEN,OAK,DEN,-6.5,47,73,6,37,6,0,1,0,1,1,0,1468.781,1451.52,17.261
9/30/2012,2012,4,DET,MIN,DET,-4,48.5,72,0,13,20,0,1,0,0,0,0,1503.887,1457.089,46.798
9/30/2012,2012,4,GB,NO,GB,-7.5,54,65,7,28,27,0,1,0,1,0,1,1611.415,1536.331,75.084
9/30/2012,2012,4,HOU,TEN,HOU,-13.5,45,71,13,38,14,0,1,0,1,1,1,1604.427,1468.508,135.919
9/30/2012,2012,4,JAX,CIN,JAX,-1.5,45.5,83,8,10,27,0,1,0,0,0,0,1423.203,1513.665,90.462
9/30/2012,2012,4,KC,LAC,LAC,-2.5,43.5,73,0,20,37,0,0,1,1,1,1,1448.876,1542.233,93.357
9/30/2012,2012,4,NYJ,SF,SF,-4,41,67,9,0,34,0,0,1,1,1,0,1525.642,1593.955,68.313
9/30/2012,2012,4,PHI,NYG,PHI,-1.5,46.5,63,8,19,17,0,1,0,1,1,0,1541.532,1612.368,70.836
9/30/2012,2012,4,LAR,SEA,SEA,-2.5,39,72,0,19,13,0,0,1,0,0,0,1350.608,1521.885,171.277
9/30/2012,2012,4,TB,,TB,-2,45,89,8,22,24,0,1,0,0,0,1,,,0
10/1/2012,2012,4,DAL,CHI,DAL,-3,41.5,80,6,18,34,0,1,0,0,0,1,1500.509,1518.65,18.141
10/4/2012,2012,5,LAR,ARI,ARI,-1.5,38,72,0,17,3,0,0,1,0,0,0,1377.121,1542.186,165.065
10/7/2012,2012,5,CAR,SEA,CAR,-2,42,63,6,12,16,0,1,0,0,0,0,1445.948,1495.372,49.424
10/7/2012,2012,5,CIN,MIA,CIN,-3,45,51,7,13,17,0,1,0,0,0,0,1540.148,1475.649,64.499
10/7/2012,2012,5,IND,GB,GB,-6.5,49,72,0,30,27,0,0,1,0,0,1,1382.433,1615.437,233.004
10/7/2012,2012,5,JAX,CHI,CHI,-6.5,40,88,6,3,41,0,0,1,1,1,1,1396.72,1551.48,154.76
10/7/2012,2012,5,KC,BAL,BAL,-6.5,47,53,3,6,9,0,0,1,1,0,0,1422.664,1626.474,203.81
10/7/2012,2012,5,MIN,TEN,MIN,-6,44,72,0,30,7,0,1,0,1,1,0,1485.812,1454.393,31.419
10/7/2012,2012,5,NE,DEN,NE,-6,51.5,54,4,31,21,0,1,0,1,1,1,1673.756,1494.423,179.333
10/7/2012,2012,5,NO,LAC,NO,-3.5,52.5,72,0,31,24,0,1,0,1,1,1,1532.308,1568.445,36.137
10/7/2012,2012,5,NYG,CLE,NYG,-8,44,52,4,41,27,0,1,0,1,1,1,1601.168,1364.371,236.797
10/7/2012,2012,5,PIT,PHI,PIT,-4,44,48,7,16,14,0,1,0,1,0,0,1557.943,1552.732,5.211
10/7/2012,2012,5,SF,BUF,SF,-10,45,70,8,45,3,0,1,0,1,1,1,1629.116,1453.06,176.056
10/7/2012,2012,5,,ATL,ATL,-3,51,52,4,17,24,0,0,1,1,1,0,,,0
10/8/2012,2012,5,NYJ,HOU,HOU,-10,41,51,3,17,23,0,0,1,1,0,0,1490.48,1618.543,128.063
10/11/2012,2012,6,TEN,PIT,PIT,-6.5,43,64,4,26,23,0,0,1,0,0,1,1432.185,1566.467,134.282
10/14/2012,2012,6,ARI,BUF,ARI,-5,44,72,0,16,19,0,1,0,0,0,0,1505.863,1439.515,66.348
10/14/2012,2012,6,ATL,OAK,ATL,-10,49,72,0,23,20,0,1,0,1,0,0,1640.766,1425.877,214.889
10/14/2012,2012,6,BAL,DAL,BAL,-3,45,80,8,31,29,0,1,0,1,0,1,1634.565,1467.68,166.885
10/14/2012,2012,6,CLE,CIN,CIN,-2,42,75,18,34,24,0,0,1,0,0,1,1357.243,1516.953,159.71
10/14/2012,2012,6,HOU,GB,HOU,-4,46.5,81,7,24,42,0,1,0,0,0,1,1634.063,1593.688,40.375
10/14/2012,2012,6,MIA,LAR,MIA,-5,38,85,2,17,14,0,1,0,1,0,0,1498.845,1413.445,85.4
10/14/2012,2012,6,NYJ,IND,NYJ,-3,44,70,11,35,9,0,1,0,1,1,0,1474.96,1404.183,70.777
10/14/2012,2012,6,PHI,DET,PHI,-3.5,47.5,73,14,23,26,0,1,0,0,0,1,1544.209,1475.164,69.045
10/14/2012,2012,6,SF,NYG,SF,-7,46.5,77,7,3,26,0,1,0,0,0,0,1642.661,1608.295,34.366
10/14/2012,2012,6,SEA,NE,NE,-4,42.5,63,9,24,23,0,0,1,0,0,1,1512.307,1682.25,169.943
10/14/2012,2012,6,TB,KC,TB,-5,39.5,88,9,38,10,0,1,0,1,1,1,1374.586,1414.573,39.987
10/14/2012,2012,6,,MIN,MIN,-2,44,74,12,38,26,0,0,1,0,0,1,,,0
10/15/2012,2012,6,LAC,DEN,PICK,0,47.5,78,7,24,35,0,0,0,1,1,1,1549.621,1485.929,63.692
10/18/2012,2012,7,SF,SEA,SF,-7.5,37.5,80,6,13,6,0,1,0,1,0,0,1600.109,1521.72,78.389
10/21/2012,2012,7,BUF,TEN,BUF,-4.5,46.5,55,14,34,35,0,1,0,0,0,1,1459.581,1449.316,10.265
10/21/2012,2012,7,CAR,DAL,DAL,-2.5,45,67,8,14,19,0,0,1,1,1,0,1429.013,1463.538,34.525
10/21/2012,2012,7,CIN,PIT,CIN,-1,45.5,55,1,17,24,0,1,0,0,0,0,1485.229,1549.336,64.107
10/21/2012,2012,7,HOU,BAL,HOU,-6.5,47.5,84,11,43,13,0,1,0,1,1,1,1594.035,1638.706,44.671
10/21/2012,2012,7,IND,CLE,IND,-1,46.5,72,0,17,13,0,1,0,1,1,0,1384.689,1388.967,4.278
10/21/2012,2012,7,MIN,ARI,MIN,-6.5,39.5,72,0,21,14,0,1,0,1,1,0,1480.62,1485.797,5.177
10/21/2012,2012,7,NE,NYJ,NE,-10.5,47,62,5,29,26,0,1,0,1,0,1,1672.837,1494.453,178.384
10/21/2012,2012,7,NYG,,NYG,-6.5,51.5,67,15,27,23,0,1,0,1,0,0,,,0
10/21/2012,2012,7,OAK,JAX,OAK,-6,44,63,11,26,23,0,1,0,1,0,1,1421.784,1370.417,51.367
10/21/2012,2012,7,LAR,GB,GB,-5,45,72,0,20,30,0,0,1,1,1,1,1405.76,1633.716,227.956
10/21/2012,2012,7,TB,NO,NO,-1.5,49.5,81,8,28,35,0,0,1,1,1,1,1405.487,1551.132,145.645
10/22/2012,2012,7,CHI,DET,CHI,-6.5,47,66,9,13,7,0,1,0,1,0,0,1577.782,1495.355,82.427
10/25/2012,2012,8,MIN,TB,MIN,-5.5,43,72,0,17,36,0,1,0,0,0,1,1497.413,1390.003,107.41
10/28/2012,2012,8,CHI,CAR,CHI,-7.5,41.5,49,18,23,22,0,1,0,1,0,1,1588.714,1409.254,179.46
10/28/2012,2012,8,CLE,LAC,LAC,-3,41,45,18,7,6,0,0,1,0,0,0,1376.015,1513.876,137.861
10/28/2012,2012,8,DAL,NYG,NYG,-2.5,48,63,7,24,29,0,0,1,1,1,1,1483.297,1655.96,172.663
10/28/2012,2012,8,DEN,NO,DEN,-6.5,55,59,5,34,14,0,1,0,1,1,0,1521.674,1566.617,44.943
10/28/2012,2012,8,DET,SEA,DET,-3,42.5,72,0,28,24,0,1,0,1,1,1,1484.423,1509.826,25.403
10/28/2012,2012,8,GB,JAX,GB,-16,45.5,45,7,24,15,0,1,0,1,0,0,1646.276,1361.503,284.773
10/28/2012,2012,8,KC,OAK,KC,-1,42.5,51,3,16,26,0,1,0,0,0,0,1383.671,1430.698,47.027
10/28/2012,2012,8,NYJ,MIA,NYJ,-1,39,59,8,9,30,0,1,0,0,0,0,1489.519,1506.53,17.011
10/28/2012,2012,8,PHI,ATL,PHI,-3,43,58,13,17,30,0,1,0,0,0,1,1524.017,1644.859,120.842
10/28/2012,2012,8,PIT,,PIT,-4.5,44,45,8,27,12,0,1,0,1,1,0,,,0
10/28/2012,2012,8,LAR,NE,NE,-7,46,49,9,7,45,1,0,1,1,1,1,1393.2,1677.772,284.572
10/28/2012,2012,8,TEN,IND,TEN,-3,47,57,12,13,19,0,1,0,0,0,0,1458.024,1397.642,60.382
10/29/2012,2012,8,ARI,SF,SF,-7,38.5,72,0,3,24,0,0,1,1,1,0,1469.005,1612.003,142.998
11/1/2012,2012,9,LAC,KC,LAC,-7,41,63,3,31,13,0,1,0,1,1,1,1505.225,1358.245,146.98
11/4/2012,2012,9,ATL,DAL,ATL,-4.5,47.5,72,0,19,13,0,1,0,1,1,0,1666.495,1471.345,195.15
11/4/2012,2012,9,CIN,DEN,DEN,-5.5,47.5,48,3,23,31,0,0,1,1,1,1,1464.372,1550.105,85.733
11/4/2012,2012,9,CLE,BAL,BAL,-3.5,44,41,8,15,25,0,0,1,1,1,0,1384.665,1606.669,222.004
11/4/2012,2012,9,GB,ARI,GB,-10.5,43.5,39,7,31,17,0,1,0,1,1,1,1650.956,1445.744,205.212
11/4/2012,2012,9,HOU,BUF,HOU,-11.5,48,79,6,21,9,0,1,0,1,1,0,1626.072,1450.873,175.199
11/4/2012,2012,9,IND,MIA,MIA,-2,43.5,72,0,23,20,0,0,1,0,0,0,1425.416,1542.467,117.051
11/4/2012,2012,9,JAX,DET,DET,-6,44,81,9,14,31,0,0,1,1,1,1,1356.822,1498.439,141.617
11/4/2012,2012,9,NYG,PIT,NYG,-3.5,47.5,45,9,20,24,0,1,0,0,0,0,1667.912,1582.989,84.923
11/4/2012,2012,9,OAK,TB,OAK,-1,47.5,73,7,32,42,0,1,0,0,0,1,1456.124,1437.432,18.692
11/4/2012,2012,9,SEA,MIN,SEA,-4,38.5,61,5,30,20,0,1,0,1,1,1,1495.811,1449.983,45.828
11/4/2012,2012,9,TEN,CHI,CHI,-5,43.5,51,6,20,51,0,0,1,1,1,1,1430.249,1591.168,160.919
11/4/2012,2012,9,,CAR,WAS,-3,48.5,50,3,13,21,0,0,0,1,1,0,,,0
11/5/2012,2012,9,NO,PHI,NO,-3,52,72,0,28,13,0,1,0,1,1,0,1538.186,1502.382,35.804
11/8/2012,2012,10,JAX,IND,IND,-3.5,43.5,47,0,10,27,0,0,1,1,1,0,1334.952,1441.727,106.775
11/11/2012,2012,10,BAL,OAK,BAL,-7.5,47.5,69,6,55,20,0,1,0,1,1,1,1619.574,1425.306,194.268
11/11/2012,2012,10,CAR,DEN,DEN,-4,47,71,7,14,36,0,0,1,1,1,1,1435.546,1570.575,135.029
11/11/2012,2012,10,CHI,HOU,CHI,-1,40,54,8,6,13,0,1,0,0,0,0,1615.435,1635.349,19.914
11/11/2012,2012,10,CIN,NYG,NYG,-4.5,47.5,69,14,31,13,0,0,1,0,0,0,1443.903,1643.618,199.715
11/11/2012,2012,10,MIA,TEN,MIA,-7,44,79,2,3,37,0,1,0,0,0,0,1526.156,1405.982,120.174
11/11/2012,2012,10,MIN,DET,DET,-3,45.5,72,0,34,24,0,0,1,0,0,1,1434.199,1520.309,86.11
11/11/2012,2012,10,NE,BUF,NE,-13.5,54,64,8,37,31,0,1,0,1,0,1,1688.329,1441.597,246.732
11/11/2012,2012,10,NO,ATL,ATL,-1.5,54,72,0,31,27,0,0,1,0,0,1,1557.214,1672.857,115.643
11/11/2012,2012,10,PHI,DAL,DAL,-2.5,44.5,63,7,23,38,0,0,1,1,1,1,1483.354,1464.984,18.37
11/11/2012,2012,10,SF,LAR,SF,-13,38,60,5,24,24,0,1,0,0,0,1,1635.263,1382.642,252.621
11/11/2012,2012,10,SEA,NYJ,SEA,-5.5,38.5,48,2,28,7,0,1,0,1,1,0,1511.595,1453.582,58.013
11/11/2012,2012,10,TB,LAC,TB,-3,47,80,6,34,24,0,1,0,1,1,1,1468.25,1517.466,49.216
11/12/2012,2012,10,PIT,KC,PIT,-13,40,45,11,16,13,0,1,0,1,0,0,1607.283,1346.004,261.279
11/15/2012,2012,11,BUF,MIA,BUF,-2.5,46,36,5,19,14,0,1,0,1,1,0,1436.738,1468.404,31.666
11/18/2012,2012,11,ATL,ARI,ATL,-9.5,44,72,0,23,19,0,1,0,1,0,0,1653.999,1437.336,216.663
11/18/2012,2012,11,CAR,TB,TB,-1.5,47,55,9,21,27,0,0,1,1,1,1,1411.201,1490.977,79.776
11/18/2012,2012,11,DAL,CLE,DAL,-7,43.5,63,5,23,20,0,1,0,1,0,0,1500.587,1371.761,128.826
11/18/2012,2012,11,DEN,LAC,DEN,-7.5,48,63,3,30,23,0,1,0,1,0,1,1594.919,1494.739,100.18
11/18/2012,2012,11,DET,GB,GB,-3,53.5,72,0,20,24,0,0,1,1,1,0,1494.628,1659.364,164.736
11/18/2012,2012,11,HOU,JAX,HOU,-15.5,40.5,70,7,43,37,0,1,0,1,0,1,1659.318,1309.982,349.336
11/18/2012,2012,11,KC,CIN,CIN,-3,42.5,60,12,6,28,0,0,1,1,1,0,1342.803,1486.854,144.051
11/18/2012,2012,11,NE,IND,NE,-10,55,42,1,59,24,0,1,0,1,1,1,1693.187,1466.698,226.489
11/18/2012,2012,11,OAK,NO,NO,-6.5,56,62,3,17,38,0,0,1,1,1,0,1413.537,1576.072,162.535
11/18/2012,2012,11,PIT,BAL,BAL,-3,40.5,46,6,10,13,0,0,1,1,0,0,1610.484,1631.342,20.858
11/18/2012,2012,11,LAR,NYJ,LAR,-3.5,38.5,72,0,13,27,0,1,0,0,0,1,1393.67,1434.26,40.59
11/18/2012,2012,11,,PHI,WAS,-3.5,46,52,9,31,6,0,0,0,0,0,0,,,0
11/19/2012,2012,11,SF,CHI,SF,-5,35,64,2,32,7,0,1,0,1,1,1,1624.236,1591.466,32.77
11/22/2012,2012,12,DAL,,DAL,-3.5,47.5,75,14,31,38,0,1,0,0,0,1,,,0
11/22/2012,2012,12,DET,HOU,HOU,-4,49,72,0,31,34,0,0,1,1,0,1,1483.534,1662.079,178.545
11/22/2012,2012,12,NYJ,NE,NE,-7,48.5,46,2,19,49,0,0,1,1,1,1,1463.566,1703.146,239.58
11/25/2012,2012,12,ARI,LAR,ARI,-1,36.5,72,0,17,31,0,1,0,0,0,1,1432.628,1364.365,68.263
11/25/2012,2012,12,CHI,MIN,CHI,-6.5,39,41,5,28,10,0,1,0,1,1,0,1568.825,1459.88,108.945
11/25/2012,2012,12,CIN,OAK,CIN,-8,51,45,9,34,10,0,1,0,1,1,0,1510.351,1392.037,118.314
11/25/2012,2012,12,CLE,PIT,PIT,-2,33.5,38,12,20,14,0,0,1,0,0,1,1365.472,1594.55,229.078
11/25/2012,2012,12,IND,BUF,IND,-3,51.5,72,0,20,13,0,1,0,1,1,0,1456.739,1452.7,4.039
11/25/2012,2012,12,JAX,TEN,TEN,-3.5,45,63,0,24,19,0,0,1,0,0,0,1307.22,1463.734,156.514
11/25/2012,2012,12,KC,DEN,DEN,-10.5,42.5,54,5,9,17,0,0,1,1,0,0,1319.306,1605.701,286.395
11/25/2012,2012,12,MIA,SEA,SEA,-3,38,74,6,24,21,0,0,1,0,0,1,1452.442,1530.916,78.474
11/25/2012,2012,12,NO,SF,SF,-1.5,50,72,0,21,31,0,0,1,1,1,1,1597.573,1646.877,49.304
11/25/2012,2012,12,NYG,GB,NYG,-2.5,51.5,37,11,38,10,0,1,0,1,1,0,1600.667,1670.458,69.791
11/25/2012,2012,12,LAC,BAL,BAL,-1,47,62,4,13,16,0,0,1,1,1,0,1483.957,1647.276,163.319
11/25/2012,2012,12,TB,ATL,ATL,-1.5,51.5,65,7,23,24,0,0,1,1,0,0,1509.485,1658.708,149.223
11/26/2012,2012,12,PHI,CAR,CAR,-3,42,37,2,22,30,0,0,1,1,1,1,1417.395,1392.693,24.702
11/29/2012,2012,13,ATL,NO,ATL,-3.5,55,72,0,23,13,0,1,0,1,1,0,1663.796,1572.332,91.464
12/2/2012,2012,13,BAL,PIT,BAL,-7.5,36.5,57,9,20,23,0,1,0,0,0,1,1656.888,1564.27,92.618
12/2/2012,2012,13,BUF,JAX,BUF,-6,42,52,13,34,18,0,1,0,1,1,1,1436.493,1330.729,105.764
12/2/2012,2012,13,CHI,SEA,CHI,-3.5,37,61,4,17,23,0,1,0,0,0,1,1583.488,1516.427,67.061
12/2/2012,2012,13,DAL,PHI,DAL,-10.5,44,77,8,38,33,0,1,0,1,0,1,1476.309,1388.703,87.606
12/2/2012,2012,13,DEN,TB,DEN,-7.5,50,64,4,31,23,0,1,0,1,1,1,1614.425,1504.397,110.028
12/2/2012,2012,13,DET,IND,DET,-7,51,72,0,33,35,0,1,0,0,0,1,1474.512,1472.946,1.566
12/2/2012,2012,13,GB,MIN,GB,-7.5,47,45,8,23,14,0,1,0,1,1,0,1636.246,1445.217,191.029
12/2/2012,2012,13,KC,CAR,CAR,-6,41,61,0,27,21,0,0,1,0,0,1,1310.582,1421.386,110.804
12/2/2012,2012,13,MIA,NE,NE,-9,51.5,78,13,16,23,0,0,1,1,0,0,1466.931,1720.197,253.266
12/2/2012,2012,13,NYJ,ARI,NYJ,-6,36.5,46,4,7,6,0,1,0,1,0,0,1446.515,1393.256,53.259
12/2/2012,2012,13,OAK,CLE,CLE,-2.5,39.5,62,2,17,20,0,0,1,1,1,0,1376.692,1395.752,19.06
12/2/2012,2012,13,LAC,CIN,CIN,-2.5,46,66,4,13,20,0,0,1,1,1,0,1474.345,1525.696,51.351
12/2/2012,2012,13,LAR,SF,SF,-8,41,72,0,16,13,0,0,1,0,0,0,1403.736,1672.119,268.383
12/2/2012,2012,13,TEN,HOU,HOU,-7,47,71,12,10,24,0,0,1,1,1,0,1440.226,1671.101,230.875
12/3/2012,2012,13,,NYG,NYG,-3,50,60,1,17,16,0,0,1,0,0,0,,,0
12/6/2012,2012,14,OAK,DEN,DEN,-10.5,47,57,7,13,26,0,0,1,1,1,0,1360.672,1625.312,264.64
12/9/2012,2012,14,BUF,LAR,BUF,-3,42.5,37,11,12,15,0,1,0,0,0,0,1450.811,1427.054,23.757
12/9/2012,2012,14,CAR,ATL,ATL,-3.5,47,70,5,30,20,0,0,1,0,0,1,1398.908,1676.732,277.824
12/9/2012,2012,14,CIN,DAL,CIN,-3.5,46,54,6,19,20,0,1,0,0,0,0,1547.442,1486.145,61.297
12/9/2012,2012,14,CLE,KC,CLE,-7,38,44,5,30,7,0,1,0,1,1,0,1411.772,1333.06,78.712
12/9/2012,2012,14,GB,DET,GB,-6.5,49,33,9,27,20,0,1,0,1,1,0,1643.934,1461.039,182.895
12/9/2012,2012,14,IND,TEN,IND,-4,47,72,0,27,23,0,1,0,1,0,1,1486.419,1426.229,60.19
12/9/2012,2012,14,JAX,NYJ,NYJ,-3,39,69,5,10,17,0,0,1,1,1,0,1316.411,1450.936,134.525
12/9/2012,2012,14,MIN,CHI,CHI,-1.5,40.5,72,0,21,14,0,0,1,0,0,0,1437.529,1555.276,117.747
12/9/2012,2012,14,NYG,NO,NYG,-4.5,51.5,43,3,52,27,0,1,0,1,1,1,1625.453,1559.396,66.057
12/9/2012,2012,14,PIT,LAC,PIT,-7.5,38,51,6,24,34,0,1,0,0,0,1,1585.548,1452.599,132.949
12/9/2012,2012,14,SF,MIA,SF,-10.5,38.5,64,3,27,13,0,1,0,1,1,1,1648.8,1457.247,191.553
12/9/2012,2012,14,SEA,ARI,SEA,-10,36,48,8,58,0,0,1,0,1,1,1,1544.639,1388.835,155.804
12/9/2012,2012,14,TB,PHI,TB,-7,48,73,1,21,23,0,1,0,0,0,0,1493.509,1378.868,114.641
12/9/2012,2012,14,,BAL,WAS,-1.5,48,51,8,31,28,0,0,0,0,0,1,,,0
12/10/2012,2012,14,NE,HOU,NE,-5.5,51,59,7,42,14,0,1,0,1,1,1,1729.882,1685.097,44.785
12/13/2012,2012,15,PHI,CIN,CIN,-5,45,40,3,13,34,0,0,1,1,1,1,1396.518,1537.527,141.009
12/16/2012,2012,15,ARI,DET,DET,-6.5,43.5,72,0,38,10,0,0,1,0,0,1,1372.598,1453.804,81.206
12/16/2012,2012,15,ATL,NYG,PICK,0,50,72,0,34,0,0,0,0,0,0,0,1635.692,1645.124,9.432
12/16/2012,2012,15,BAL,DEN,DEN,-3,48,64,7,17,34,0,0,1,1,1,1,1617.171,1636.956,19.785
12/16/2012,2012,15,BUF,SEA,SEA,-5,44,72,0,17,50,1,0,1,1,1,1,1432.753,1560.876,128.123
12/16/2012,2012,15,CHI,GB,GB,-3,43.5,44,9,13,21,0,0,1,1,1,0,1530.761,1651.169,120.408
12/16/2012,2012,15,CLE,,CLE,-4,40.5,59,9,21,38,0,1,0,0,0,1,,,0
12/16/2012,2012,15,DAL,PIT,PIT,-2.5,46,72,6,27,24,0,0,1,0,0,1,1496.06,1545.623,49.563
12/16/2012,2012,15,HOU,IND,HOU,-10.5,48,64,10,29,17,0,1,0,1,1,0,1662.835,1496.386,166.449
12/16/2012,2012,15,MIA,JAX,MIA,-7.5,38,80,9,24,3,0,1,0,1,1,0,1448.229,1300.234,147.995
12/16/2012,2012,15,NE,SF,NE,-5,47.5,37,5,34,41,0,1,0,0,0,1,1752.144,1657.818,94.326
12/16/2012,2012,15,NO,TB,NO,-3.5,55,72,0,41,0,0,1,0,1,1,0,1539.725,1475.859,63.866
12/16/2012,2012,15,OAK,KC,OAK,-4.5,44,56,5,15,0,0,1,0,1,1,0,1349.028,1314.909,34.119
12/16/2012,2012,15,LAC,CAR,LAC,-3,45.5,59,6,7,31,0,1,0,0,0,0,1492.524,1439.948,52.576
12/16/2012,2012,15,LAR,MIN,LAR,-2.5,39.5,72,0,22,36,0,1,0,0,0,1,1445.112,1462.044,16.932
12/17/2012,2012,15,TEN,NYJ,TEN,-1,42,54,11,14,10,0,1,0,1,1,0,1416.262,1467.113,50.851
